age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,capital_total,hours_age_ratio
32,2,10,2,12,0,4,1,0,0,45,38,0,0,1.40625
27,4,9,4,2,1,4,1,0,0,30,38,0,0,1.1111111111111112
38,2,13,2,7,0,4,1,0,0,35,25,0,0,0.9210526315789473
33,2,3,3,13,4,3,1,0,0,20,7,0,0,0.6060606060606061
43,2,14,0,3,1,4,0,0,0,50,38,1,0,1.1627906976744187
36,2,9,5,13,2,4,1,0,0,60,25,0,0,1.6666666666666667
38,2,7,2,13,0,4,1,0,0,40,38,0,0,1.0526315789473684
24,1,9,4,12,1,4,0,0,0,40,38,0,0,1.6666666666666667
22,2,6,4,2,3,4,1,0,0,40,38,0,0,1.8181818181818181
30,2,13,4,7,1,4,1,0,0,40,38,0,0,1.3333333333333333
39,5,9,2,10,0,4,1,0,0,50,38,0,0,1.2820512820512822
47,5,13,2,9,0,4,1,0,0,60,38,1,0,1.2765957446808511
46,2,9,2,11,0,4,1,0,0,40,38,0,0,0.8695652173913043
45,2,9,0,6,4,4,1,0,0,40,38,0,0,0.8888888888888888
55,2,13,2,2,2,4,1,0,0,40,38,0,0,0.7272727272727273
68,2,9,2,2,0,4,1,0,0,8,38,0,0,0.11764705882352941
39,2,11,2,6,0,4,1,0,0,40,38,0,0,1.0256410256410255
39,2,9,0,4,1,4,0,0,0,40,38,0,0,1.0256410256410255
37,2,13,4,2,1,4,1,0,0,40,38,0,0,1.0810810810810811
19,2,10,4,13,3,4,1,0,0,40,38,0,0,2.1052631578947367
20,2,7,4,2,3,4,1,0,0,20,38,0,0,1.0
33,2,10,2,2,0,4,1,0,0,40,38,0,0,1.2121212121212122
21,2,9,4,7,1,4,1,0,0,35,38,0,0,1.6666666666666667
58,1,14,6,9,4,4,1,0,0,35,38,1,0,0.603448275862069
43,3,9,4,3,1,2,1,0,0,55,38,0,0,1.2790697674418605
62,2,7,5,7,1,2,0,0,0,21,38,0,0,0.3387096774193548
21,2,10,4,4,3,4,1,0,0,20,38,0,0,0.9523809523809523
26,2,10,2,3,0,4,1,0,0,60,38,0,0,2.3076923076923075
27,2,5,2,2,0,4,1,0,0,40,38,0,0,1.4814814814814814
49,1,9,0,7,4,4,0,0,0,40,38,0,0,0.8163265306122449
28,2,9,4,9,2,4,0,0,0,40,38,0,0,1.4285714285714286
29,2,10,2,0,5,4,0,0,0,40,38,1,0,1.3793103448275863
58,2,6,2,13,0,4,1,0,0,50,38,1,0,0.8620689655172413
45,3,9,0,3,1,4,0,0,0,40,38,0,0,0.8888888888888888
47,4,13,4,2,1,4,0,0,0,40,38,0,0,0.851063829787234
53,2,9,2,2,0,4,1,0,0,40,38,1,0,0.7547169811320755
47,2,7,0,7,4,4,0,0,0,15,38,0,0,0.3191489361702128
35,2,10,2,3,0,4,1,0,0,40,38,1,0,1.1428571428571428
43,2,10,2,13,0,4,1,0,0,45,38,0,0,1.0465116279069768
33,2,13,2,3,0,4,1,0,0,50,10,1,0,1.5151515151515151
49,1,12,2,0,0,4,1,0,0,40,38,0,0,0.8163265306122449
17,2,6,4,7,1,4,1,0,0,20,7,0,0,1.1764705882352942
25,2,13,4,12,1,4,1,0,0,40,38,0,0,1.6
41,4,11,0,11,1,4,1,0,0,60,38,0,0,1.4634146341463414
31,2,13,2,0,0,4,1,0,0,40,38,1,0,1.2903225806451613
57,2,14,0,3,4,4,1,0,0,40,38,1,0,0.7017543859649122
40,2,13,2,9,0,4,1,0,0,40,38,1,0,1.0
47,2,10,0,3,1,4,1,0,0,60,38,0,0,1.2765957446808511
50,2,8,0,13,1,4,1,0,0,40,38,0,0,0.8
36,2,13,4,9,3,4,1,0,0,50,38,0,0,1.3888888888888888
17,2,7,4,5,3,4,1,0,0,25,38,0,0,1.4705882352941178
30,1,9,2,10,0,4,1,0,0,40,38,1,0,1.3333333333333333
42,2,9,2,6,0,4,1,0,0,40,38,1,0,0.9523809523809523
67,4,9,2,4,0,4,1,0,0,50,38,0,0,0.746268656716418
36,2,9,2,6,0,4,1,0,0,45,38,1,0,1.25
35,2,14,2,3,0,4,1,0,0,50,38,1,0,1.4285714285714286
27,2,13,4,9,1,4,0,0,0,40,38,0,0,1.4814814814814814
21,2,4,4,6,3,4,1,0,0,40,38,0,0,1.9047619047619047
46,2,9,2,9,0,4,1,0,0,40,38,0,0,0.8695652173913043
20,2,7,4,12,2,4,1,0,0,40,38,0,0,2.0
17,2,7,4,7,3,4,1,0,0,20,38,0,0,1.1764705882352942
28,2,13,2,3,0,4,1,0,0,40,38,1,0,1.4285714285714286
33,2,7,4,2,3,4,1,0,0,40,38,0,0,1.2121212121212122
55,2,9,0,11,1,4,0,0,0,40,38,0,0,0.7272727272727273
55,4,10,2,2,0,4,1,0,0,50,38,0,0,0.9090909090909091
47,2,9,5,2,4,2,0,0,0,40,38,0,0,0.851063829787234
29,2,10,4,11,4,4,0,0,0,40,38,0,0,1.3793103448275863
36,2,3,4,7,1,4,1,0,0,35,38,0,0,0.9722222222222222
37,2,13,5,7,1,4,1,0,0,70,8,0,0,1.8918918918918919
43,2,10,2,6,0,4,1,0,0,48,38,1,0,1.1162790697674418
39,0,13,4,9,1,4,0,0,0,60,38,0,0,1.5384615384615385
47,4,13,2,3,0,4,1,0,0,50,38,0,0,1.0638297872340425
42,2,9,0,3,4,4,0,0,0,45,38,0,0,1.0714285714285714
48,1,13,0,9,4,4,0,0,0,60,38,0,0,1.25
27,2,6,2,5,0,4,1,0,0,40,38,0,0,1.4814814814814814
29,2,9,2,2,0,4,1,0,0,40,6,0,0,1.3793103448275863
22,2,11,4,7,1,4,0,0,0,30,38,0,0,1.3636363636363635
37,5,9,5,2,1,4,1,0,0,44,38,0,0,1.1891891891891893
38,2,13,2,3,0,4,1,0,0,60,38,0,0,1.5789473684210527
48,1,14,0,9,4,4,0,0,0,80,38,0,0,1.6666666666666667
46,4,9,2,3,5,4,0,0,0,50,38,0,0,1.0869565217391304
51,2,9,4,7,1,2,0,0,0,38,38,0,0,0.7450980392156863
35,2,9,2,0,0,4,1,0,0,40,38,0,0,1.1428571428571428
18,2,7,4,2,3,4,1,0,0,30,38,0,0,1.6666666666666667
45,2,9,5,2,4,2,0,0,0,40,38,0,0,0.8888888888888888
36,4,9,4,13,3,4,1,0,0,40,38,0,0,1.1111111111111112
73,2,10,6,8,4,4,0,0,0,10,38,0,0,0.136986301369863
52,2,13,2,3,0,4,1,0,0,40,38,0,0,0.7692307692307693
17,2,6,4,7,3,4,0,0,0,40,38,0,0,2.3529411764705883
29,0,11,2,2,0,4,1,0,0,40,38,1,0,1.3793103448275863
20,2,10,4,4,3,4,1,0,0,10,38,0,0,0.5
37,2,10,5,7,2,4,0,0,0,40,38,0,0,1.0810810810810811
40,2,9,2,13,0,4,1,0,0,40,38,0,0,1.0
32,2,12,2,0,0,4,1,0,0,45,38,1,0,1.40625
29,2,14,2,9,0,4,1,0,0,55,38,1,0,1.896551724137931
20,2,10,4,6,3,4,0,0,0,40,38,0,0,2.0
26,2,7,2,0,0,4,1,0,0,40,38,1,0,1.5384615384615385
37,2,9,2,12,0,4,1,0,0,80,38,1,0,2.1621621621621623
26,2,10,2,2,0,4,1,0,0,40,32,0,0,1.5384615384615385
24,2,9,4,11,3,4,0,0,0,30,38,0,0,1.25
33,2,9,2,7,3,4,0,0,0,25,38,0,0,0.7575757575757576
23,2,9,4,2,3,0,1,0,0,40,38,0,0,1.7391304347826086
36,2,10,4,11,1,4,1,0,0,50,38,0,0,1.3888888888888888
37,2,13,6,9,1,4,0,0,0,50,38,0,0,1.3513513513513513
24,2,11,4,6,3,4,1,0,0,35,38,0,0,1.4583333333333333
38,2,12,2,2,0,4,1,0,0,50,38,1,0,1.3157894736842106
50,2,13,0,9,4,4,0,0,0,45,38,0,0,0.9
44,2,7,2,0,0,4,1,0,0,40,38,1,0,0.9090909090909091
57,2,10,4,2,1,2,0,0,0,40,38,0,0,0.7017543859649122
37,2,9,2,2,0,4,1,0,0,70,38,0,0,1.8918918918918919
44,2,9,0,6,1,4,1,0,0,55,38,0,0,1.25
21,2,10,4,7,3,4,0,0,0,30,38,0,0,1.4285714285714286
31,2,9,2,2,0,4,1,0,0,40,38,1,0,1.2903225806451613
45,2,9,3,7,4,2,0,0,0,60,38,1,0,1.3333333333333333
20,1,9,4,5,3,4,1,0,0,40,38,0,0,2.0
52,2,9,5,8,1,4,0,0,0,50,38,0,0,0.9615384615384616
47,4,9,2,3,0,4,1,0,0,25,38,0,0,0.5319148936170213
41,2,10,2,0,5,4,0,0,0,40,38,0,0,0.975609756097561
40,2,10,2,11,0,4,1,0,0,60,38,1,0,1.5
41,5,13,2,9,5,4,0,0,0,40,38,1,0,0.975609756097561
49,2,9,2,6,5,4,0,0,0,40,38,0,0,0.8163265306122449
50,2,9,2,6,2,1,0,0,0,40,2,0,0,0.8
59,2,9,2,13,0,4,1,0,0,40,38,1,0,0.6779661016949152
18,2,10,4,0,3,4,0,0,0,25,38,0,0,1.3888888888888888
45,2,9,2,6,0,4,1,0,0,45,38,1,0,1.0
17,2,7,4,11,3,4,0,0,0,40,38,0,0,2.3529411764705883
45,3,9,2,11,0,4,1,0,0,32,38,1,0,0.7111111111111111
73,2,7,2,6,0,4,1,0,0,40,38,0,0,0.547945205479452
48,2,6,2,6,0,2,1,0,0,40,38,0,0,0.8333333333333334
38,5,12,4,3,1,4,1,0,0,60,38,0,0,1.5789473684210527
37,0,9,2,0,0,4,1,0,0,50,38,1,0,1.3513513513513513
26,2,9,4,0,1,2,1,0,0,40,38,0,0,1.5384615384615385
46,3,14,2,3,5,4,0,0,0,50,38,1,0,1.0869565217391304
54,0,10,0,0,1,4,0,0,0,40,38,0,0,0.7407407407407407
65,2,10,2,3,0,4,1,0,0,40,38,0,0,0.6153846153846154
29,2,12,2,2,0,4,1,0,0,45,38,0,0,1.5517241379310345
37,2,9,2,7,0,4,1,0,0,40,38,0,0,1.0810810810810811
36,4,16,5,9,4,4,0,0,0,10,1,0,0,0.2777777777777778
60,4,9,0,2,1,4,1,0,0,50,38,1,0,0.8333333333333334
62,2,9,6,0,1,4,0,0,0,20,10,0,0,0.3225806451612903
20,2,9,4,0,1,4,0,0,0,40,38,0,0,2.0
29,5,10,2,0,0,4,1,0,0,40,38,0,0,1.3793103448275863
74,2,9,2,7,0,4,1,0,0,15,38,0,0,0.20270270270270271
51,4,9,2,2,0,4,1,0,0,40,38,0,0,0.7843137254901961
50,2,10,2,13,0,4,1,0,0,50,38,0,0,1.0
42,2,9,4,11,1,4,1,0,0,60,38,1,0,1.4285714285714286
26,2,13,4,9,1,4,1,0,0,70,38,0,0,2.6923076923076925
58,4,9,0,3,1,4,1,0,0,70,38,0,0,1.206896551724138
23,2,10,4,11,3,4,1,0,0,45,38,0,0,1.9565217391304348
35,2,9,2,6,0,4,1,0,0,44,38,0,0,1.2571428571428571
50,2,13,2,2,0,4,1,0,0,50,38,0,0,1.0
35,2,9,0,2,4,4,0,0,0,48,38,0,0,1.3714285714285714
31,2,9,4,0,1,4,0,0,0,50,38,0,0,1.6129032258064515
30,2,7,4,5,3,4,1,0,0,49,38,0,0,1.6333333333333333
84,3,10,2,11,0,4,1,0,0,35,38,1,0,0.4166666666666667
35,4,9,4,2,1,2,1,0,0,40,38,0,0,1.1428571428571428
45,4,11,2,4,0,4,1,0,0,50,38,1,0,1.1111111111111112
46,2,9,4,2,3,4,1,0,0,40,38,0,0,0.8695652173913043
50,1,10,2,4,0,4,1,0,0,40,25,0,0,0.8
37,2,7,4,6,1,4,1,0,0,40,38,0,0,1.0810810810810811
32,2,9,0,7,3,4,0,0,0,40,38,0,0,1.25
27,0,10,2,12,0,4,1,0,0,40,38,1,0,1.4814814814814814
22,2,9,2,13,0,4,1,0,0,40,38,0,0,1.8181818181818181
29,2,13,2,12,0,4,1,0,0,40,38,0,0,1.3793103448275863
35,2,9,2,11,0,4,1,0,0,44,38,0,0,1.2571428571428571
38,2,10,2,5,5,4,0,0,0,35,38,0,0,0.9210526315789473
29,2,4,2,4,0,4,1,0,0,40,38,0,0,1.3793103448275863
26,2,10,4,5,2,1,1,0,0,44,29,0,0,1.6923076923076923
34,2,15,4,9,1,1,0,0,0,40,38,0,0,1.1764705882352942
31,2,11,2,2,0,4,1,0,0,40,38,1,0,1.2903225806451613
20,2,10,4,7,3,4,1,0,0,40,38,0,0,2.0
37,2,14,0,9,4,4,1,0,0,48,38,0,0,1.2972972972972974
32,2,9,2,0,5,4,0,0,0,20,38,0,0,0.625
36,2,12,0,11,4,4,0,0,0,40,38,0,0,1.1111111111111112
46,4,10,0,3,4,4,0,0,0,50,38,0,0,1.0869565217391304
18,2,9,4,11,3,0,0,0,0,20,38,0,0,1.1111111111111112
57,2,10,2,10,0,4,1,0,0,50,38,0,0,0.8771929824561403
37,2,9,2,5,0,4,1,0,0,40,38,0,0,1.0810810810810811
43,2,9,2,2,0,4,1,0,0,40,38,1,0,0.9302325581395349
45,2,9,4,3,1,2,0,0,0,40,38,0,0,0.8888888888888888
32,2,10,0,0,4,4,0,0,0,40,38,0,0,1.25
38,0,9,2,0,0,4,1,0,0,40,38,0,0,1.0526315789473684
70,2,10,0,4,1,1,1,0,0,40,39,0,0,0.5714285714285714
40,2,10,2,6,0,4,1,0,0,50,38,1,0,1.25
40,4,9,0,2,1,4,1,0,0,40,38,0,0,1.0
20,2,9,4,2,4,4,1,0,0,40,38,0,0,2.0
29,2,9,2,3,0,4,1,0,0,40,38,1,0,1.3793103448275863
24,2,11,4,2,1,4,1,0,0,55,38,0,0,2.2916666666666665
28,2,11,4,3,3,2,0,0,0,40,38,0,0,1.4285714285714286
58,2,6,0,13,1,2,1,0,0,50,38,0,0,0.8620689655172413
18,2,7,4,0,3,4,0,0,0,15,38,0,0,0.8333333333333334
40,2,9,2,6,0,4,1,0,0,40,38,0,0,1.0
39,3,14,2,3,0,4,1,0,0,50,38,0,0,1.2820512820512822
45,2,9,3,2,1,4,1,0,0,72,25,0,0,1.6
24,5,9,4,0,4,2,0,0,0,20,38,0,0,0.8333333333333334
22,2,10,4,0,3,2,1,0,0,30,5,0,0,1.3636363636363635
23,2,13,2,3,0,4,1,0,0,40,38,0,0,1.7391304347826086
39,4,10,5,2,1,4,1,0,0,60,38,1,0,1.5384615384615385
28,2,11,4,12,3,4,0,0,0,38,38,0,0,1.3571428571428572
44,2,13,4,0,3,4,0,0,0,37,38,0,0,0.8409090909090909
24,2,9,2,4,0,2,1,0,0,35,38,0,0,1.4583333333333333
24,2,7,2,11,0,4,1,0,0,40,38,0,0,1.6666666666666667
52,2,2,2,2,0,3,1,0,0,50,32,0,0,0.9615384615384616
43,2,9,4,5,1,4,1,0,0,40,38,0,0,0.9302325581395349
67,3,8,2,3,0,4,1,0,0,20,38,0,0,0.29850746268656714
43,2,12,2,13,0,4,1,0,0,40,38,0,0,0.9302325581395349
31,2,4,0,5,2,4,1,0,0,70,38,0,0,2.2580645161290325
23,2,10,4,0,3,2,1,0,0,20,13,0,0,0.8695652173913043
26,2,13,4,5,3,4,1,0,0,40,38,0,0,1.5384615384615385
48,2,10,2,9,0,4,1,0,0,40,38,0,0,0.8333333333333334
40,2,10,2,2,0,4,1,0,0,44,38,0,0,1.1
55,1,15,0,9,1,4,0,0,0,39,38,0,0,0.7090909090909091
49,2,9,2,2,0,4,1,0,0,45,38,1,0,0.9183673469387755
34,2,13,4,7,1,4,0,0,0,15,38,0,0,0.4411764705882353
29,2,9,4,0,3,2,0,0,0,60,38,0,0,2.0689655172413794
50,2,13,0,0,1,4,0,0,0,8,38,0,0,0.16
19,2,10,4,11,3,4,0,0,0,9,38,0,0,0.47368421052631576
66,2,13,2,2,0,1,1,0,0,30,29,0,0,0.45454545454545453
60,2,11,0,7,1,4,1,0,0,20,38,0,0,0.3333333333333333
60,2,9,0,7,4,4,0,0,0,38,38,0,0,0.6333333333333333
19,2,9,4,12,3,4,1,0,0,40,38,0,0,2.1052631578947367
26,3,9,2,3,0,4,1,0,0,60,38,0,0,2.3076923076923075
58,5,10,6,9,1,4,0,0,0,20,38,0,0,0.3448275862068966
18,4,10,4,3,1,4,0,0,0,50,38,0,0,2.7777777777777777
26,2,10,4,7,3,4,1,0,0,40,38,0,0,1.5384615384615385
45,0,14,2,11,0,4,1,0,0,50,38,1,0,1.1111111111111112
29,0,9,2,12,0,4,1,0,0,40,38,1,0,1.3793103448275863
52,2,10,2,11,5,4,0,0,0,52,1,1,0,1.0
23,2,13,4,3,3,4,0,0,0,40,38,0,0,1.7391304347826086
21,2,9,4,7,3,4,1,0,0,40,38,0,0,1.9047619047619047
48,1,9,4,3,3,4,0,0,0,40,38,0,0,0.8333333333333334
50,2,13,2,3,0,4,1,0,0,40,38,1,0,0.8
32,2,9,0,11,4,2,0,0,0,30,38,0,0,0.9375
40,2,9,2,4,0,2,1,0,0,40,38,0,0,1.0
19,2,9,4,5,1,4,1,0,0,30,38,0,0,1.5789473684210527
42,5,9,5,0,4,4,1,0,0,39,38,0,0,0.9285714285714286
23,2,13,4,0,3,4,0,0,0,50,38,0,0,2.1739130434782608
21,2,7,4,9,1,4,0,0,0,24,38,0,0,1.1428571428571428
28,2,13,2,12,0,4,1,0,0,40,38,1,0,1.4285714285714286
20,2,10,4,11,3,4,1,0,0,25,38,0,0,1.25
21,2,7,4,2,1,4,1,0,0,35,38,0,0,1.6666666666666667
21,2,10,4,7,2,4,1,0,0,16,38,0,0,0.7619047619047619
45,4,13,4,9,1,4,1,0,0,40,38,0,0,0.8888888888888888
49,3,9,2,2,0,4,1,0,0,40,38,0,0,0.8163265306122449
41,2,9,0,6,3,4,1,0,0,40,38,0,0,0.975609756097561
48,1,13,3,0,4,1,0,0,0,40,29,0,0,0.8333333333333334
34,2,10,5,3,4,4,0,0,0,40,38,0,0,1.1764705882352942
24,2,9,4,0,3,4,0,0,0,40,38,0,0,1.6666666666666667
58,5,9,4,0,1,4,0,0,0,16,38,0,0,0.27586206896551724
41,2,13,2,11,0,4,1,0,0,50,38,1,0,1.2195121951219512
53,2,1,2,7,0,4,1,0,0,40,25,0,0,0.7547169811320755
40,2,9,2,2,0,2,1,0,0,40,38,0,0,1.0
18,2,7,4,7,2,4,0,0,0,40,38,0,0,2.2222222222222223
37,5,9,5,7,4,4,0,0,0,40,38,0,0,1.0810810810810811
43,2,12,4,0,1,2,0,0,0,45,38,0,0,1.0465116279069768
22,2,9,4,7,3,4,0,0,0,40,38,0,0,1.8181818181818181
28,2,6,4,5,2,2,1,0,0,40,38,0,0,1.4285714285714286
51,2,10,0,3,4,4,0,0,0,40,38,0,0,0.7843137254901961
63,2,9,0,9,1,4,0,0,0,72,38,0,0,1.1428571428571428
29,2,10,2,10,0,4,1,0,0,45,38,0,0,1.5517241379310345
44,2,4,5,7,4,4,0,0,0,38,28,0,0,0.8636363636363636
37,5,10,2,7,0,4,1,0,0,40,38,0,0,1.0810810810810811
62,0,9,2,0,0,2,1,0,0,40,38,0,0,0.6451612903225806
31,2,9,2,2,0,4,1,0,0,52,38,0,0,1.6774193548387097
20,2,9,4,5,3,4,1,0,0,30,38,0,0,1.5
24,4,10,4,7,1,4,0,0,0,50,38,0,0,2.0833333333333335
56,5,13,2,3,0,4,1,0,0,40,38,0,0,0.7142857142857143
36,0,10,2,0,0,4,1,0,0,35,38,0,0,0.9722222222222222
29,2,9,4,2,3,4,1,0,0,40,38,0,0,1.3793103448275863
39,2,10,4,2,3,2,1,0,0,40,38,0,0,1.0256410256410255
29,2,10,4,5,1,2,1,0,0,45,38,0,0,1.5517241379310345
38,3,9,2,3,0,4,1,0,0,65,38,0,0,1.7105263157894737
23,2,5,4,7,3,1,1,0,0,20,29,0,0,0.8695652173913043
37,2,9,2,7,0,4,1,0,0,40,12,0,0,1.0810810810810811
30,4,10,0,7,4,4,0,0,0,30,38,0,0,1.0
42,2,12,2,12,0,4,1,0,0,40,38,0,0,0.9523809523809523
46,2,10,2,11,0,4,1,0,0,40,38,0,0,0.8695652173913043
41,3,9,0,2,1,4,1,0,0,55,38,0,0,1.3414634146341464
49,2,9,2,13,0,4,1,0,0,50,38,1,0,1.0204081632653061
37,2,10,2,7,0,4,1,0,0,40,38,0,0,1.0810810810810811
31,2,9,4,2,1,4,1,0,0,45,38,0,0,1.4516129032258065
22,2,12,2,3,0,1,1,0,0,6,38,0,0,0.2727272727272727
22,2,9,0,11,3,4,0,0,0,33,38,0,0,1.5
17,2,7,4,8,3,4,0,0,0,20,38,0,0,1.1764705882352942
47,2,16,2,9,0,4,1,0,0,50,38,1,0,1.0638297872340425
17,2,6,4,7,2,4,1,0,0,15,38,0,0,0.8823529411764706
39,2,3,2,5,0,4,1,0,0,40,25,0,0,1.0256410256410255
23,2,10,4,0,3,4,1,0,0,20,38,0,0,0.8695652173913043
41,2,13,2,9,0,4,1,0,0,40,38,1,0,0.975609756097561
36,0,14,2,9,0,4,1,0,0,45,38,1,0,1.25
21,2,9,4,2,1,4,0,0,0,30,38,0,0,1.4285714285714286
33,2,6,0,5,1,4,0,0,0,36,38,0,0,1.0909090909090908
41,2,9,4,2,1,4,1,0,0,44,38,0,0,1.0731707317073171
19,2,9,4,11,3,4,0,0,0,35,38,0,0,1.8421052631578947
38,0,9,4,0,1,4,1,0,0,45,38,1,0,1.1842105263157894
24,2,10,4,2,1,4,1,0,0,40,38,0,0,1.6666666666666667
39,5,13,2,9,0,4,1,0,0,45,38,1,0,1.1538461538461537
19,2,10,4,11,3,4,0,0,0,15,38,0,0,0.7894736842105263
42,2,10,2,0,5,4,0,0,0,40,38,0,0,0.9523809523809523
29,2,10,2,5,0,4,1,0,0,40,38,0,0,1.3793103448275863
17,2,8,4,5,3,4,1,0,0,20,38,0,0,1.1764705882352942
47,1,13,2,2,0,4,1,0,0,50,38,1,0,1.0638297872340425
24,2,10,0,0,1,4,0,0,0,60,38,0,0,2.5
61,0,10,2,3,0,4,1,0,0,40,38,1,0,0.6557377049180327
40,4,10,2,2,0,4,1,0,0,60,38,0,0,1.5
59,2,9,2,9,5,2,0,0,0,38,22,0,0,0.6440677966101694
29,2,10,0,12,1,4,1,0,0,55,38,0,0,1.896551724137931
26,2,9,5,7,1,4,1,0,0,40,38,0,0,1.5384615384615385
46,2,9,2,13,0,4,1,0,0,40,38,1,0,0.8695652173913043
56,0,9,2,0,0,4,1,0,0,40,38,1,0,0.7142857142857143
25,2,13,4,0,1,4,0,0,0,40,38,0,0,1.6
17,2,8,4,11,3,4,0,0,0,18,38,0,0,1.0588235294117647
29,2,11,4,3,1,2,0,0,0,40,38,0,0,1.3793103448275863
23,2,3,4,5,4,4,1,0,0,30,38,0,0,1.3043478260869565
67,2,9,4,3,1,4,0,0,0,35,38,0,0,0.5223880597014925
29,2,14,4,9,1,4,0,0,0,50,38,0,0,1.7241379310344827
32,2,9,4,13,3,4,1,0,0,40,38,0,0,1.25
34,2,10,2,7,0,4,1,0,0,62,25,0,0,1.8235294117647058
49,2,9,2,6,0,4,1,0,0,40,38,0,0,0.8163265306122449
39,2,9,0,7,1,4,1,0,0,40,38,0,0,1.0256410256410255
41,2,13,4,2,1,4,1,0,0,40,38,0,0,0.975609756097561
31,2,10,0,0,4,4,0,0,0,38,38,0,0,1.2258064516129032
47,0,16,2,9,0,4,1,0,0,40,38,1,0,0.851063829787234
27,2,9,4,6,2,4,1,0,0,1,38,0,0,0.037037037037037035
44,2,4,2,13,0,4,1,0,0,80,38,1,0,1.8181818181818181
25,2,12,2,3,0,4,1,0,0,45,38,0,0,1.8
23,2,10,4,0,3,4,0,0,0,16,38,0,0,0.6956521739130435
52,2,9,2,2,0,4,1,0,0,50,38,1,0,0.9615384615384616
62,0,9,6,3,1,4,0,0,0,36,38,0,0,0.5806451612903226
31,2,13,4,9,1,4,0,0,0,40,38,0,0,1.2903225806451613
19,2,7,2,2,0,4,1,0,0,60,38,0,0,3.1578947368421053
53,2,10,2,2,0,4,1,0,0,40,12,0,0,0.7547169811320755
25,2,9,4,2,1,4,0,0,0,40,38,0,0,1.6
45,2,9,4,13,1,4,1,0,0,40,38,0,0,0.8888888888888888
49,2,9,2,2,0,4,1,0,0,40,38,1,0,0.8163265306122449
42,2,13,2,9,5,1,0,0,0,27,35,1,0,0.6428571428571429
44,4,9,2,4,0,4,1,0,0,40,38,1,0,0.9090909090909091
56,1,10,2,2,0,4,1,0,0,41,38,1,0,0.7321428571428571
37,5,9,2,6,0,4,1,0,0,40,38,1,0,1.0810810810810811
37,2,13,2,3,0,4,1,0,0,45,38,1,0,1.2162162162162162
22,2,10,4,7,1,4,0,0,0,40,38,0,0,1.8181818181818181
34,1,13,2,9,0,4,1,0,0,40,38,1,0,1.1764705882352942
36,2,9,4,6,1,4,1,0,0,40,38,0,0,1.1111111111111112
28,1,10,2,3,0,4,1,0,0,65,38,0,0,2.3214285714285716
28,2,13,2,9,0,4,1,0,0,50,38,0,0,1.7857142857142858
73,1,3,2,10,0,4,1,0,0,20,38,0,0,0.273972602739726
37,4,9,2,4,0,4,1,0,0,60,38,0,0,1.6216216216216217
24,2,13,4,3,3,2,0,0,0,65,38,0,0,2.7083333333333335
30,5,9,1,0,3,4,0,0,0,38,38,0,0,1.2666666666666666
38,2,11,2,7,0,4,1,0,0,40,38,0,0,1.0526315789473684
50,2,10,2,0,0,1,1,0,0,40,29,1,0,0.8
42,2,9,2,5,0,2,1,0,0,40,38,0,0,0.9523809523809523
54,5,10,0,0,1,4,0,0,0,38,38,0,0,0.7037037037037037
27,5,12,4,3,1,4,0,0,0,58,38,0,0,2.1481481481481484
39,2,10,0,11,1,4,1,0,0,45,38,0,0,1.1538461538461537
27,2,10,4,0,1,2,0,0,0,40,22,0,0,1.4814814814814814
30,2,9,2,5,0,4,1,0,0,66,38,0,0,2.2
37,2,10,2,2,0,4,1,0,0,40,38,0,0,1.0810810810810811
50,0,13,0,9,1,4,1,0,0,60,38,1,0,1.2
36,2,10,0,2,4,4,0,0,0,40,4,0,0,1.1111111111111112
22,2,10,4,5,3,2,1,0,0,10,38,0,0,0.45454545454545453
21,2,10,4,2,1,4,1,0,0,40,38,0,0,1.9047619047619047
76,2,4,6,7,1,4,0,0,0,25,38,0,0,0.32894736842105265
37,2,13,2,0,0,4,1,0,0,40,38,0,0,1.0810810810810811
34,2,10,2,11,0,4,1,0,0,60,38,0,0,1.7647058823529411
29,2,9,2,4,0,4,1,0,0,97,38,0,0,3.3448275862068964
29,2,9,2,13,0,4,1,0,0,40,38,0,0,1.3793103448275863
28,2,13,2,11,0,4,1,0,0,40,38,0,0,1.4285714285714286
73,4,10,2,3,0,4,1,0,0,35,38,0,0,0.4794520547945205
43,2,10,0,3,1,2,0,0,0,40,38,0,0,0.9302325581395349
39,2,10,2,2,0,4,1,0,0,40,38,0,0,1.0256410256410255
74,2,6,6,7,1,2,0,0,0,6,38,0,0,0.08108108108108109
27,5,13,4,9,1,4,1,0,0,30,38,0,0,1.1111111111111112
47,2,9,2,13,0,4,1,0,0,60,38,0,0,1.2765957446808511
90,2,9,4,7,3,4,0,0,0,24,38,0,0,0.26666666666666666
47,2,13,2,9,0,4,1,0,0,60,38,1,0,1.2765957446808511
42,2,13,2,3,0,4,1,0,0,40,38,1,0,0.9523809523809523
69,2,13,0,5,1,4,1,0,0,40,38,0,0,0.5797101449275363
23,2,13,4,12,1,4,0,0,0,20,38,0,0,0.8695652173913043
44,1,9,2,9,0,4,1,0,0,30,38,0,0,0.6818181818181818
47,1,10,4,0,1,2,1,0,0,40,38,0,0,0.851063829787234
33,2,10,4,7,1,2,1,0,0,40,38,0,0,1.2121212121212122
48,2,7,4,7,1,4,0,0,0,30,38,0,0,0.625
39,2,13,0,11,4,4,1,0,0,60,38,0,0,1.5384615384615385
